0,1,2,3,4
43791.803494497,2238300,5,2237000,100
43792.357275168,2238200,200,2237000,100
43792.357537272,2238200,205,2237000,100
43792.52907722,2238200,230,2237000,100
43792.532831712,2238200,230,2237000,100
43792.532953958,2238200,230,2237000,100
43792.532953958,2238200,230,2237000,50
43792.532979098,2238200,230,2237000,49
43792.534411706,2238200,230,2236300,21
43792.536237851,2238200,330,2236300,21
43792.537713737,2238200,330,2236100,100
43792.537759079,2238200,351,2236100,100
43792.53931492,2238200,251,2236100,100
43792.53938439,2238100,100,2236100,100
43792.553917433,2238000,1,2236100,100
43792.554118888,2237900,100,2236100,100
43792.559514935,2237800,1,2236100,100
43792.559697696,2237800,101,2236100,100
43792.629586391,2237800,126,2236100,100
43792.665714433,2237800,131,2236100,100
43793.057357732,2237700,200,2236100,100
43793.057488426,2237600,1,2236100,100
43793.314364081,2237400,100,2236100,100
43793.314497918,2237300,1,2236100,100
43793.737330965,2237300,101,2236100,100
43793.740429181,2237300,1,2236100,100
43793.814497706,2237500,5,2236100,100
43793.814497706,2237400,1,2236100,100
43794.257311877,2237300,100,2236100,100
43794.257439251,2237200,1,2236100,100
43794.259749621,2237400,5,2236100,100
43794.259749621,2237300,1,2236100,100
43800.056804572,2237300,1,2236200,200
43801.351956029,2237500,5,2236200,200
43801.351956029,2237400,1,2236200,200
43806.507493699,2237400,1,2236100,100
43806.529269942,2237400,6,2236100,100
43811.407388328,2237300,100,2236100,100
43811.407520824,2237200,1,2236100,100
43812.469504143,2237500,5,2236100,100
43812.469504143,2237300,1,2236100,100
43812.469779068,2237500,5,2236100,100
43812.469779068,2237400,1,2236100,100
43816.686111267,2237400,6,2236100,100
43816.70989491,2237400,17,2236100,100
43818.295717657,2237400,117,2236100,100
43823.655740382,2237200,100,2236100,100
43823.655971129,2237100,1,2236100,100
43823.660090501,2237300,5,2236100,100
43823.660090501,2237200,1,2236100,100
43824.338126583,2237200,101,2236100,100
43827.647117733,2237100,10,2236100,100
43827.647254454,2237000,1,2236100,100
43827.64907814,2237200,100,2236100,100
43827.64907814,2237100,1,2236100,100
43830.536248806,2237000,1,2236100,100
43834.382017183,2237000,1,2236300,100
43836.037860567,2237100,1,2236300,100
43836.039315315,2237200,100,2236300,100
43836.042517843,2237400,16,2236300,100
43836.04278719,2237400,16,2237200,100
43836.043438723,2237400,11,2237200,100
43836.043438723,2237500,16,2237200,100
43836.043470794,2237500,11,2237200,100
43836.043470794,2237600,30,2237200,100
43836.044430469,2237600,25,2237200,100
43836.044430469,2237800,21,2237200,100
43836.047248116,2238100,100,2237200,100
43836.073597286,2238300,100,2237200,100
43836.081289332,2238500,200,2237200,100
43836.081460846,2238400,100,2237200,100
43836.081571987,2238400,200,2237200,100
43836.117447326,2238400,100,2237200,100
43836.148097027,2238500,200,2237200,100
43836.148431683,2238500,300,2237200,100
43836.161089727,2238500,325,2237200,100
43836.484240723,2238400,100,2237200,100
43836.484336609,2238400,200,2237200,100
43837.11844067,2238400,100,2237200,100
43837.200463438,2238400,100,2236300,100
43837.200691735,2238300,100,2236300,100
43837.201029023,2238300,105,2236300,100
43837.201586759,2238300,130,2236300,100
43837.270447124,2238300,130,2236400,200
43838.102633844,2238300,141,2236400,200
43838.704952896,2238300,141,2236500,100
43839.218045806,2238300,141,2236600,200
43840.704274151,2238300,141,2236600,300
43844.428783864,2238300,141,2236600,400
43847.647117003,2238300,141,2236700,10
43847.647222599,2238300,141,2236700,110
43847.801539513,2238300,141,2236700,100
43847.80172655,2238300,141,2236600,210
43847.803272876,2238100,200,2236600,210
43847.809273803,2238100,205,2236600,210
43847.809360524,2238100,5,2236600,210
43848.516880661,2238100,5,2236600,110
43848.849490936,2238000,100,2236600,110
43848.85075832,2238000,100,2236600,100
43848.85084573,2238000,100,2236600,110
43851.002277299,2237900,100,2236600,110
43851.002301439,2237900,100,2236600,100
43852.769289685,2237900,100,2236700,100
43852.770558197,2237900,100,2236700,200
43852.774220567,2238100,5,2236700,200
43852.776893278,2238200,5,2236700,200
43852.777754421,2238200,5,2236700,200
43852.783595696,2238200,5,2236700,300
43852.788967879,2238300,16,2236700,300
43852.791591434,2238300,11,2236700,300
43852.791591434,2238400,16,2236700,300
43852.792363079,2238400,11,2236700,300
43852.792363079,2238500,241,2236700,300
43852.793565537,2238500,41,2236700,300
43852.793565537,2238500,20,2236700,300
43852.799292656,2238500,20,2236700,200
43852.809530267,2238500,16,2236700,200
43852.838183738,2238500,16,2236700,225
43852.97802747,2237900,100,2236700,225
43852.978129444,2237900,17,2236700,225
43852.978147703,2238500,16,2236700,225
43853.297000716,2238500,16,2237200,200
43853.551129708,2238500,16,2236800,25
43853.83152281,2238500,16,2236800,225
43853.833156344,2238500,11,2236800,225
43853.833156344,2238600,105,2236800,225
43853.837282133,2238600,105,2236900,200
43853.845555783,2238600,105,2236900,300
43853.848182802,2238600,105,2236900,325
43853.885691715,2238600,105,2236900,125
43853.997119653,2238600,105,2237200,100
43859.019540077,2238600,105,2236900,25
43859.020599702,2238600,105,2236800,25
43859.021374872,2238600,105,2236500,121
43859.021623647,2238600,126,2236500,121
43859.029771229,2238500,100,2236500,121
43859.029844866,2238500,100,2236500,146
43859.030045295,2238500,105,2236500,146
43859.030731655,2238500,5,2236500,146
43859.139891129,2238500,5,2237300,100
43859.139991166,2238500,5,2237300,200
43859.730303167,2238500,5,2237300,100
43860.580882831,2238000,3,2237300,100
43863.077966028,2238500,5,2237300,100
43863.078188434,2238600,105,2237300,100
43863.882133755,2238600,105,2236700,25
43864.000011182,2238600,105,2237400,100
43864.000120159,2238600,105,2237400,200
43867.647115187,2238600,115,2237400,200
43867.647347376,2238600,115,2237400,300
43868.702497005,2238600,105,2237400,300
43868.702685149,2238600,105,2237400,200
43868.898515792,2238600,100,2237400,200
43869.271434445,2238600,110,2237400,200
43869.746428694,2238600,110,2237400,100
43869.746526307,2238600,110,2237300,100
43869.746606753,2238600,100,2237300,100
43869.746697604,2238500,10,2237300,100
43869.747785713,2238600,100,2237300,100
43870.334901629,2238600,100,2237500,100
43870.335012364,2238600,100,2237500,200
43870.602369506,2238800,15,2237500,200
43874.533483382,2238800,15,2237500,100
43874.53358195,2238800,15,2237300,100
43874.533801618,2238800,115,2237300,100
43874.626393213,2238800,115,2237600,100
43874.626497918,2238800,115,2237600,200
43874.626572726,2238800,15,2237600,200
43877.980820884,2238800,15,2237600,100
43879.617535716,2238800,15,2237100,200
43879.617746882,2238800,115,2237100,200
43879.694431975,2238800,115,2237700,100
43879.694531235,2238800,115,2237700,200
43879.694608518,2238800,15,2237700,200
43883.425915957,2238800,15,2237700,100
43883.456010989,2238600,100,2237700,100
43884.569748868,2238600,100,2236900,20
43884.569957708,2238500,100,2236900,20
43884.570120649,2238500,100,2236600,100
43884.570205295,2238500,105,2236600,100
43884.570369027,2238500,5,2236600,100
43884.570420074,2238400,100,2236600,100
43884.570660334,2238400,105,2236600,100
43884.600483764,2238400,105,2236500,221
43884.745171657,2238400,105,2236500,121
43884.745476976,2238400,129,2236500,121
43884.781883096,2238400,129,2236500,21
43884.782289577,2238400,129,2236400,124
43884.7833566,2238300,24,2236400,124
43884.783660832,2238300,29,2236400,124
43885.098261849,2238300,29,2237600,100
43885.098370554,2238300,29,2237600,200
43885.098682867,2238300,5,2237600,200
43885.099644058,2238300,105,2237600,200
43887.216306464,2238300,5,2237600,200
43888.267249767,2238400,5,2237600,200
43888.267469246,2238500,5,2237600,200
43888.269886409,2238600,216,2237600,200
43888.858284965,2238600,205,2237600,200
43888.862011096,2238600,5,2237600,200
43888.868995811,2238700,5,2237600,200
43888.87761945,2238800,15,2237600,200
43889.197109482,2238800,15,2237600,210
43889.633168763,2238800,15,2237600,110
43889.634759315,2238800,15,2237600,100
43889.635005795,2238800,15,2237500,10
43889.636086235,2238800,15,2237200,24
43889.636161191,2238800,15,2237500,10
43889.636247115,2238800,15,2237200,24
43889.636323973,2238800,15,2237500,10
43889.637010676,2238800,15,2237500,110
43889.637040484,2238800,15,2237500,10
43889.637162113,2238800,15,2237200,24
43889.637241269,2238800,15,2237500,10
43889.637339962,2238800,15,2237500,110
43889.638424726,2238800,15,2237500,100
43889.638501568,2238800,15,2237600,10
43889.639941024,2238800,15,2237200,24
43896.647942832,2238700,100,2237200,24
43896.648246882,2238700,105,2237200,24
43896.653945853,2238700,5,2237200,24
43896.65398262,2238600,100,2237200,24
43898.104036678,2238600,105,2237200,24
43899.406273264,2238600,5,2237200,24
43905.220122329,2238600,105,2237200,24
43905.220600449,2238600,105,2237200,124
43905.223232782,2238500,100,2237200,124
43907.647123754,2238400,10,2237200,124
43908.180422451,2238600,105,2237200,124
43908.180515577,2238400,10,2237200,124
43909.688771589,2238400,10,2237200,224
43909.688931211,2238600,105,2237200,224
43909.688969484,2238600,105,2237200,124
43909.689026306,2238500,10,2237200,124
43909.690567456,2238600,105,2237200,124
43909.690644288,2238500,10,2237200,124
43909.692821945,2238500,110,2237200,124
43909.692895117,2238500,100,2237200,124
43909.692975543,2238400,10,2237200,124
43909.703208611,2238600,105,2237200,124
43909.703286444,2238500,10,2237200,124
43909.724589185,2238500,110,2237200,124
43909.724803925,2238500,100,2237200,124
43909.724885519,2238400,10,2237200,124
43911.850450132,2238500,100,2237200,124
43911.850562118,2238500,110,2237200,124
43911.864583241,2238500,100,2237200,124
43911.91564845,2238500,100,2237200,100
43911.915802231,2238500,110,2237200,100
43912.010754067,2238500,10,2237200,100
43912.010832514,2238600,5,2237200,100
43912.010919288,2238600,15,2237200,100
43912.012071264,2238600,5,2237200,100
43912.012138092,2238600,5,2237400,100
43912.01214463,2238500,10,2237400,100
43912.012220927,2238600,5,2237400,100
43912.012243594,2238600,5,2237400,200
43912.012297555,2238600,15,2237400,200
43912.018468778,2238600,5,2237400,200
43912.036612852,2238700,15,2237400,200
43912.171752844,2238700,15,2237400,100
43912.171849762,2238700,15,2237200,100
43912.172930395,2238700,5,2237200,100
43912.173012915,2238700,15,2237200,100
43912.173148824,2238700,5,2237200,100
43912.283122902,2238800,5,2237200,100
43912.852248152,2237400,39,2237200,100
43912.852351888,2238800,5,2237200,100
43912.85248084,2238900,5,2237200,100
43912.852523431,2239000,5,2237200,100
43912.852559437,2239100,25,2237200,100
43912.852712491,2239000,100,2237200,100
43912.852807716,2239000,100,2237200,124
43912.853086562,2239000,105,2237200,124
43912.853584245,2238500,200,2237200,124
43912.853807192,2238500,200,2237200,100
43912.854555279,2238600,5,2237200,100
43914.58299105,2238600,5,2237000,44
43914.603151665,2238600,5,2237300,100
43914.603302075,2238600,5,2237300,200
43914.604182868,2238700,5,2237300,200
43914.604982485,2239000,105,2237300,200
43914.633997591,2239000,105,2237300,224
43915.112223849,2239000,105,2237300,124
43918.699873859,2238800,100,2237300,124
43918.700502402,2238800,100,2237300,100
43918.70059925,2238800,100,2237000,44
43918.700915087,2238800,105,2237000,44
43918.70098596,2238800,105,2237000,24
43919.376748835,2238800,105,2237500,100
43919.376858861,2238800,105,2237500,200
43919.386406457,2238800,105,2237500,100
43919.386501683,2238800,105,2237400,24
43919.496072575,2238800,5,2237400,24
43919.496318737,2239000,16,2237400,24
43919.987755621,2239000,16,2237400,124
43919.98917288,2239000,16,2237600,100
43919.989281879,2239000,16,2237600,200
43919.98938411,2239000,5,2237600,200
43919.98959786,2239100,6,2237600,200
43919.989940263,2239100,6,2237600,224
43919.998342204,2239100,6,2237600,124
43921.500524942,2238300,2,2237600,124
43922.119694818,2238300,2,2237600,100
43922.119789207,2238300,2,2237400,124
43922.126524589,2238300,2,2237500,100
43922.126627372,2238300,2,2237500,200
43922.136802475,2238300,2,2237500,100
43922.136898698,2238300,2,2237400,124
43923.698888191,2238300,2,2237400,224
43924.58855219,2238300,2,2237400,124
43924.588636111,2238300,2,2237400,24
43924.590781056,2238300,2,2237300,100
43924.597497479,2238300,2,2237500,100
43924.597595851,2238300,2,2237500,200
43924.606198909,2238300,2,2237500,100
43924.606275847,2238300,2,2237500,200
43924.606284624,2238300,2,2237500,100
43930.398801654,2238300,2,2237000,44
43930.398894496,2238300,2,2237400,100
43930.398925854,2238300,2,2237000,44
43930.399015504,2238300,2,2237000,144
43930.399016205,2238300,2,2237400,100
43930.39905304,2238300,2,2237000,44
43947.647119857,2238300,2,2237600,10
43947.647351485,2238300,2,2237000,144
43947.647431177,2238300,2,2237600,10
43947.647634849,2238300,2,2237000,144
43947.647720203,2238300,2,2237600,10
43947.647934177,2238300,2,2237000,144
43947.648008295,2238300,2,2237600,100
43947.648039094,2238300,2,2237500,10
43947.648113061,2238300,2,2237000,144
43947.648122671,2238300,2,2237400,100
43947.648187544,2238300,2,2237600,10
43947.648266471,2238300,2,2237400,100
43947.648276949,2238300,2,2237000,44
43947.648277642,2238300,2,2237000,144
43947.648348703,2238300,2,2237400,100
43947.648349293,2238300,2,2237600,10
43947.648440195,2238300,2,2237000,44
43947.648452366,2238300,2,2237400,100
43947.648479675,2238300,2,2237000,44
43947.648533414,2238300,2,2237000,144
43947.648561669,2238300,2,2237000,44
43954.123339959,2238300,2,2237000,24
43970.156509067,2238500,5,2237000,24
43975.042257186,2238700,5,2237000,24
43982.946252093,2238300,20,2237000,24
43983.865775265,2238300,20,2236900,100
43983.865893931,2238300,20,2236600,20
43983.872357556,2238300,20,2236500,300
43983.875491624,2238300,20,2236500,320
43984.326089636,2238300,25,2236500,320
43985.889744956,2238300,25,2236500,344
43986.269438422,2238300,25,2236500,244
43986.269525101,2238300,25,2236500,144
43986.269613515,2238300,25,2236500,44
43986.765306315,2238300,25,2236500,24
43986.76676293,2238300,25,2236600,100
43986.766873299,2238300,25,2236600,200
43986.76687459,2238300,25,2236600,300
43986.770727711,2238300,25,2236600,200
43989.569874116,2238300,25,2236800,100
43991.136048356,2238300,125,2236800,100
43991.348691304,2238300,149,2236800,100
43991.349274142,2238300,158,2236800,100
43994.508011754,2238300,158,2236600,100
43994.508106312,2238300,158,2236400,44
43994.517932474,2238300,158,2236900,100
43994.51803654,2238300,158,2236900,200
43994.519034423,2238300,134,2236900,200
43994.524342025,2238300,134,2236900,100
43994.524423027,2238300,134,2236900,200
43994.524431742,2238300,134,2236900,100
43994.714967558,2238300,134,2236900,200
43997.022824824,2238300,155,2236900,200
43997.076263997,2238000,200,2236900,200
43997.07672572,2238000,205,2236900,200
43997.086412676,2238000,5,2236900,200
43999.597094049,2238000,5,2236900,100
43999.59719085,2238000,5,2236100,100
43999.59729276,2238000,5,2236100,200
43999.597460626,2238000,14,2236100,200
43999.598660126,2237800,200,2236100,200
43999.599072953,2237800,205,2236100,200
43999.607442233,2237800,5,2236100,200
44000.126641043,2237800,105,2236100,200
44000.52649586,2237800,5,2236100,200
44001.455215702,2237800,5,2236100,221
44004.652006282,2237800,5,2237100,100
44004.655239459,2237800,5,2237100,200
44004.670298505,2237900,14,2237100,200
44004.73617469,2237900,5,2237100,200
44004.73677709,2238000,5,2237100,200
44009.573455539,2238100,5,2237100,200
44009.574070636,2238200,25,2237100,200
44018.132131386,2238200,25,2237100,200
44018.132131386,2238200,25,2237100,169
44018.132251809,2238200,25,2237100,269
44026.405983128,2238200,5,2237100,269
44026.71700239,2238300,114,2237100,269
44033.910227408,2238300,114,2237100,169
44033.914331518,2238300,135,2237100,169
44033.952731724,2238300,114,2237100,169
44033.954395144,2237900,100,2237100,169
44033.95449137,2237900,100,2237100,69
44042.07612082,2238000,5,2237100,69
44046.776260388,2237800,100,2237100,69
44049.287520874,2237800,100,2237000,100
44049.287615241,2237800,100,2236400,121
44049.28771177,2237800,100,2236400,21
44049.287727724,2237800,100,2236400,121
44049.287779889,2237800,100,2236400,21
44049.28794127,2237800,105,2236400,21
44049.293362071,2237800,105,2236300,121
44049.294449488,2237800,105,2236300,21
44049.296134084,2237800,5,2236300,21
44049.326804456,2237800,5,2237000,69
44049.326926908,2237800,5,2237000,169
44051.291499229,2237900,5,2237000,169
44051.880418359,2237900,5,2237000,69
44051.926174601,2237800,100,2237000,69
44052.576814913,2237900,5,2237000,69
44052.890327646,2238000,5,2237000,69
44053.895725368,2238000,5,2236900,100
44053.895824905,2238000,5,2236400,21
44054.153262003,2238000,5,2237100,100
44054.153373671,2238000,5,2237100,200
44054.153499399,2238100,105,2237100,200
44057.136867073,2238100,5,2237100,200
44057.137027199,2237900,100,2237100,200
44058.9589285,2237900,100,2237100,100
44058.959073295,2237900,100,2237100,200
44058.974477799,2237900,100,2237100,200
44058.974477799,2237900,100,2237100,100
44058.975128614,2237900,100,2236400,21
44058.975803367,2237200,100,2236400,21
44058.976106122,2237200,100,2237000,100
44058.977235047,2237200,100,2236400,21
44058.977377752,2237900,100,2236400,21
44058.979793122,2237900,100,2236400,121
44058.980331674,2237900,100,2236400,100
44058.981334008,2237900,100,2236100,100
44058.982722295,2237900,100,2237000,100
44058.983645746,2237900,100,2237000,34
44058.98373196,2237900,100,2236100,100
44058.985418074,2237900,100,2236100,200
44058.986359104,2237900,105,2236100,200
44058.986547116,2237000,100,2236100,200
44058.986775442,2237000,100,2236900,100
44058.989218363,2237000,100,2236100,100
44058.996794693,2237000,100,2236100,200
44059.000129705,2237000,100,2236100,100
44059.449448009,2237000,100,2236100,100
44059.449448009,2237000,100,2236000,100
44059.44954385,2237000,100,2235400,100
44059.44963272,2237000,100,2235400,200
44059.451041347,2236900,100,2235400,200
44059.451354575,2236900,105,2235400,200
44059.462549056,2236900,5,2235400,200
44059.482394653,2236900,5,2235400,100
44059.482485781,2236900,5,2235200,18
44059.482577818,2236900,5,2235300,100
44059.482607113,2236900,5,2235200,18
44059.482670437,2236900,5,2235300,100
44059.482754139,2236900,5,2235300,200
44059.68997989,2236900,5,2235300,100
44059.68997989,2236900,5,2235200,18
44059.697377216,2236900,5,2235100,100
44059.698727244,2236900,5,2235100,118
44059.705196403,2236900,5,2235100,118
44059.705196403,2236900,5,2235100,115
44059.709840274,2236900,5,2235100,18
44059.709840274,2236900,5,2235100,15
44059.710506114,2236900,26,2235100,15
44059.749348746,2236900,26,2235100,115
44059.793369574,2236900,26,2235100,100
44059.793369574,2236900,26,2235100,27
44059.989880946,2236600,400,2235100,27
44059.990277293,2236600,405,2235100,27
44059.995196268,2236600,426,2235100,27
44060.161094739,2236600,426,2234900,18
44060.161340387,2236600,26,2234900,18
44060.161505085,2236600,26,2234800,21
44060.163089354,2236500,21,2234800,21
44060.163352532,2236500,26,2234800,21
44060.163615556,2236500,26,2234700,100
44060.169635282,2236500,26,2235000,100
44060.405105679,2236500,26,2235000,27
44060.706225193,2236200,300,2235000,27
44061.019281934,2236200,300,2234700,100
44061.0193978,2236200,300,2235100,27
44061.467841859,2236200,300,2234700,100
44061.564583279,2236200,300,2234700,17
44062.023623547,2236200,305,2234700,17
44062.122131068,2236200,305,2234600,121
44063.354810606,2235500,4,2234600,121
44063.355117893,2235500,4,2234600,100
44066.02449688,2235500,104,2234600,100
44066.088399814,2235500,104,2234600,200
44066.10108148,2235500,104,2234600,200
44066.10117319,2235500,100,2234600,200
44066.10117319,2236400,21,2234600,200
44066.106102636,2236400,21,2234600,218
44066.116158801,2236400,21,2234700,300
44066.11625697,2236400,21,2234700,400
44066.150077965,2236400,21,2234700,100
44066.153565867,2236500,5,2234700,100
44066.15365281,2236500,5,2234700,121
44066.158117998,2236500,5,2234700,21
44067.647116553,2236300,10,2234700,21
44069.306078116,2235900,100,2234700,21
44069.316205184,2236200,10,2234700,21
44069.316285708,2236400,5,2234700,21
44069.316367382,2236300,10,2234700,21
44069.316501795,2236400,5,2234700,21
44069.316583014,2236300,10,2234700,21
44069.318312645,2236400,5,2234700,21
44069.318394774,2236200,10,2234700,21
44070.380181403,2236400,5,2234700,21
44070.38028366,2236300,10,2234700,21
44071.007289016,2235900,100,2234700,21
44071.016579975,2236200,10,2234700,21
44071.016663732,2236400,5,2234700,21
44071.016754232,2236300,10,2234700,21
44071.019139464,2236400,5,2234700,21
44071.019222847,2236200,10,2234700,21
44071.147700988,2236000,100,2234700,21
44072.353923384,2235800,100,2234700,21
44072.364602419,2236000,105,2234700,21
44077.731042057,2236000,100,2234700,21
44077.734580498,2236000,100,2234600,309
44077.763870146,2236000,100,2234900,100
44078.768557764,2236000,100,2234600,309
44078.768708642,2236000,100,2235000,100
44083.891524764,2235800,100,2235000,100
44086.137155126,2235800,200,2235000,100
44092.106788237,2235800,200,2234600,309
44092.106960585,2235800,210,2234600,309
44092.123572731,2235800,200,2234600,309
44092.130088379,2235800,100,2234600,309
44094.656451653,2235600,100,2234600,309
44094.951761819,2235600,100,2234600,309
44094.954185532,2235800,100,2234600,309
44095.006549409,2235800,100,2234900,100
44095.306605363,2235800,100,2234600,309
44095.332587689,2235800,100,2234600,330
44095.334359071,2236000,5,2234600,330
44095.337257712,2236000,5,2234600,348
44095.361565837,2236200,5,2234600,348
44095.364475373,2236200,5,2234700,18
44095.376480979,2236200,5,2234700,39
44095.42087315,2236600,18,2234700,39
44095.421330349,2236900,18,2234700,39
44095.424753582,2236900,18,2235200,21
44095.42594075,2237000,100,2235200,21
44095.806952149,2237000,100,2235400,100
44095.807527575,2237000,100,2235400,121
44095.816745254,2237000,100,2235400,21
44096.543799678,2237000,100,2235600,100
44096.55316638,2237000,100,2235400,21
44097.056766794,2237000,100,2235600,200
44097.066762485,2237000,100,2235500,21
44100.156906864,2237000,100,2235800,100
44100.166954751,2237000,100,2235500,21
44100.802378626,2237100,5,2235500,21
44102.05864421,2237100,5,2235400,21
44102.093268858,2237100,5,2235100,18
44102.093352937,2237100,26,2235100,18
44102.095069257,2237000,18,2235100,18
44102.095408725,2237000,23,2235100,18
44102.105632854,2237000,44,2235100,18
44103.156868909,2236700,100,2235100,18
44103.15710373,2236700,100,2234900,21
44103.157217839,2236700,105,2234900,21
44103.157984694,2236700,126,2234900,21
44104.156742551,2236700,26,2234900,21
44105.031974239,2236700,26,2234700,18
44105.033162774,2236700,37,2234700,18
44105.035274506,2236700,55,2234700,18
44105.037045684,2236700,55,2234600,309
44105.043415158,2236700,55,2234600,327
44105.049699001,2236600,200,2234600,327
44105.087889985,2236600,221,2234600,327
44105.089996199,2236600,21,2234600,327
44105.107571037,2236600,26,2234600,327
44105.606266659,2236400,100,2234600,327
44105.606689161,2236400,105,2234600,327
44105.606719399,2236400,126,2234600,327
44106.600048432,2236400,26,2234600,327
44107.647119284,2236300,10,2234600,327
44107.647482435,2236300,15,2234600,327
44107.647551378,2236300,5,2234600,327
44107.64763565,2236200,10,2234600,327
44107.647924863,2236300,5,2234600,327
44107.647953844,2236200,5,2234600,327
44116.329595266,2236200,5,2234600,348
44116.330616627,2236300,15,2234600,348
44116.330714698,2236300,5,2234600,348
44116.334151918,2236300,5,2234800,18
44116.350613682,2236400,15,2234800,18
44117.927147537,2236400,15,2234700,21
44119.233328302,2236400,5,2234700,21
44119.23343943,2236300,10,2234700,21
44119.233711234,2236400,5,2234700,21
44119.233864052,2236400,15,2234700,21
44119.23400531,2236400,5,2234700,21
44119.234183482,2236300,10,2234700,21
44119.234602085,2236400,5,2234700,21
44119.237342622,2236300,5,2234700,21
44119.244127609,2236300,5,2234600,348
44119.244210332,2236300,25,2234600,348
44119.258412143,2236200,100,2234600,348
44119.279216862,2236300,25,2234600,348
44119.308856903,2236200,5,2234600,348
44125.306683493,2236000,100,2234600,348
44125.307065379,2236000,105,2234600,348
44126.159321098,2236000,105,2234600,330
44126.164082546,2236000,105,2234600,309
44126.164183492,2236000,125,2234600,309
44126.176712207,2236000,25,2234600,309
44126.205406056,2236000,5,2234600,309
44127.45096893,2236000,25,2234600,309
44127.468604747,2236000,5,2234600,309
44128.548453138,2236000,25,2234600,309
44128.5661143,2236000,5,2234600,309
44128.64309687,2236000,25,2234600,309
44134.600058379,2235600,100,2234600,309
44134.602752591,2235600,105,2234600,309
44134.617456931,2235600,5,2234600,309
44134.721314631,2235600,5,2234600,166
44134.721314631,2235600,5,2234600,9
44134.72148853,2235600,5,2234000,38
44134.732363647,2235500,20,2234000,38
44134.73445565,2235500,20,2234000,18
44134.740272019,2235500,20,2234000,1
44134.812593066,2235500,25,2234000,1
44135.156437934,2235400,200,2234000,1
44135.156828653,2235400,205,2234000,1
44137.523531098,2235400,205,2234000,101
44137.527039616,2235400,5,2234000,101
44137.530479215,2235400,5,2234100,100
44137.545216866,2235500,5,2234100,100
44137.566108007,2235600,5,2234100,100
44137.583246407,2235900,100,2234100,100
44137.587364295,2235900,100,2234100,120
44137.601518748,2235900,100,2234100,20
44138.090796872,2236000,25,2234100,20
44138.093454295,2236000,25,2234200,20
44138.106616986,2236000,25,2234300,200
44138.106935704,2236000,5,2234300,200
44138.107020075,2236000,5,2234300,220
44138.107349313,2236000,5,2234300,237
44138.112988381,2236000,5,2234300,37
44138.656557096,2236000,5,2234400,200
44138.657354238,2236000,5,2234400,220
44138.663040893,2236000,5,2234400,20
44139.206573054,2236000,5,2234500,200
44139.211015372,2236000,5,2234500,220
44139.213270597,2236000,5,2234500,20
44139.756488872,2236000,5,2234600,100
44139.756723857,2236000,5,2234600,200
44140.756083904,2236100,5,2234600,200
44140.764519249,2236200,5,2234600,200
44140.777217042,2236200,5,2234600,300
44140.787606374,2236200,5,2234600,200
44140.801960007,2236200,5,2234600,100
44140.897885572,2236200,5,2234600,117
44140.985630126,2236200,5,2234600,137
44141.314797741,2236200,5,2234900,100
44142.314384641,2236200,5,2234600,137
44149.083718444,2235600,100,2234600,137
44149.083912352,2235600,100,2234600,37
44149.084270607,2235600,100,2234600,20
44149.084822075,2235600,100,2234500,20
44149.086128761,2235600,100,2234300,17
44149.086389457,2235600,100,2234200,100
44149.129270912,2235600,100,2234000,21
44150.089545758,2235600,105,2234000,21
44151.322266342,2235600,105,2234000,121
44155.757705677,2235500,100,2234000,121
44155.757887016,2235500,100,2234000,21
44155.762209462,2235600,105,2234000,21
44156.306436785,2235300,200,2234000,21
44158.058488236,2235300,200,2234000,1
44158.104595558,2235300,200,2233400,17
44158.105509226,2235300,217,2233400,17
44158.129919528,2235300,237,2233400,17
44158.402958246,2235300,337,2233400,17
44158.704347383,2235300,342,2233400,17
44159.956369868,2235300,142,2233400,17
44160.456451248,2235100,200,2233400,17
44160.456824951,2235100,205,2233400,17
44160.768451618,2235100,5,2233400,17
44160.768858508,2235100,5,2233400,37
44161.506321186,2234900,100,2233400,37
44161.506691299,2234900,105,2233400,37
44164.555053206,2234900,105,2233400,137
44164.656139237,2234900,5,2233400,137
44165.256538923,2234900,5,2233500,100
44177.256241338,2234800,100,2233500,100
44177.44870947,2234900,5,2233500,100
44177.795779196,2235000,5,2233500,100
44180.95603545,2235000,5,2233600,100
44181.006037351,2235000,5,2233500,100
44182.156250122,2235000,5,2233600,100
44183.656049682,2235000,5,2233500,100
44191.359892839,2235000,5,2233500,200
44191.406322154,2234600,100,2233500,200
44191.656002182,2234800,5,2233500,200
44192.124476752,2234600,100,2233500,200
44193.321584187,2234500,200,2233500,200
44193.525610184,2234500,200,2233500,100
44193.52782653,2234500,200,2233500,70
44193.527972853,2234500,200,2232900,17
44193.530098619,2234500,200,2232500,120
44193.530442292,2234500,200,2232500,220
44193.539383528,2234500,200,2232500,120
44193.541076603,2234600,125,2232500,120
44193.550218845,2234500,20,2232500,120
44193.550414881,2234500,20,2232500,100
44193.573323742,2234500,20,2232400,17
44193.646518491,2234500,20,2232400,37
44193.657920357,2234500,25,2232400,37
44194.044217913,2234200,300,2232400,37
44194.044558711,2234200,300,2232400,17
44194.044638696,2234200,320,2232400,17
44194.04494797,2234200,320,2232300,20
44194.045101783,2234200,337,2232300,20
44194.045674946,2234200,337,2232000,150
44194.102831035,2234200,337,2232000,50
44194.164577529,2234200,337,2232300,3
44194.173803412,2234200,342,2232300,3
44194.210404189,2234200,342,2232100,100
44194.213440615,2233900,20,2232100,100
